linkId,planPhraseId,planPeriodType,phraseDomainCode,phraseDomain,ageYears,phraseNo,abilityCode,abilityDomain,categoryCode,categoryName,abilityName,relationType,weight,status,sortOrder,note
LINK-PLAN-TERM-5-Q3-005-002,PLAN-TERM-5-Q3-005,TERM,0,総合,5,5,4102004,言葉,4102,言葉による伝え合い,経験や考えの言語表現,TERM_DIRECTION,2,active,80530502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-005-003,PLAN-TERM-5-Q3-005,TERM,0,総合,5,5,2102003,人間関係,2102,協同性,協働的な思考と工夫,TERM_DIRECTION,2,active,80530503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q3-005-004,PLAN-TERM-5-Q3-005,TERM,0,総合,5,5,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,TERM_DIRECTION,2,active,80530504,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-001-001,PLAN-TERM-5-Q4-001,TERM,0,総合,5,1,2101004,人間関係,2101,自立心,諦めずにやり遂げる力,TERM_DIRECTION,3,active,80540101,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-001-002,PLAN-TERM-5-Q4-001,TERM,0,総合,5,1,2101005,人間関係,2101,自立心,達成感の獲得,TERM_DIRECTION,3,active,80540102,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-001-003,PLAN-TERM-5-Q4-001,TERM,0,総合,5,1,5101006,表現,5101,豊かな感性と表現,表現への意欲・モチベーション,TERM_DIRECTION,2,active,80540103,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-001-004,PLAN-TERM-5-Q4-001,TERM,0,総合,5,1,1101001,健康,1101,健康な心と体,主体的・充実感ある遊び,TERM_DIRECTION,1,active,80540104,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-002-001,PLAN-TERM-5-Q4-002,TERM,0,総合,5,2,2102004,人間関係,2102,協同性,協力して行動する力,TERM_DIRECTION,3,active,80540201,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-002-002,PLAN-TERM-5-Q4-002,TERM,0,総合,5,2,5101004,表現,5101,豊かな感性と表現,協同表現の楽しみ,TERM_DIRECTION,3,active,80540202,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-002-003,PLAN-TERM-5-Q4-002,TERM,0,総合,5,2,2102005,人間関係,2102,協同性,友達と充実感持った達成,TERM_DIRECTION,2,active,80540203,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-002-004,PLAN-TERM-5-Q4-002,TERM,0,総合,5,2,5101005,表現,5101,豊かな感性と表現,表現の喜びと達成感,TERM_DIRECTION,2,active,80540204,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-003-001,PLAN-TERM-5-Q4-003,TERM,0,総合,5,3,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,TERM_DIRECTION,3,active,80540301,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-003-002,PLAN-TERM-5-Q4-003,TERM,0,総合,5,3,2104004,人間関係,2104,社会生活との関わり,相手の気持ちを考えた関わり,TERM_DIRECTION,2,active,80540302,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-003-003,PLAN-TERM-5-Q4-003,TERM,0,総合,5,3,2102005,人間関係,2102,協同性,友達と充実感持った達成,TERM_DIRECTION,2,active,80540303,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-003-004,PLAN-TERM-5-Q4-003,TERM,0,総合,5,3,4102005,言葉,4102,言葉による伝え合い,相手の話を注意深く聴く力,TERM_DIRECTION,1,active,80540304,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-004-001,PLAN-TERM-5-Q4-004,TERM,0,総合,5,4,1101003,健康,1101,健康な心と体,見通しをもった計画的な遊び,TERM_DIRECTION,3,active,80540401,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-004-002,PLAN-TERM-5-Q4-004,TERM,0,総合,5,4,2101003,人間関係,2101,自立心,自力で考え工夫する力,TERM_DIRECTION,3,active,80540402,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-004-003,PLAN-TERM-5-Q4-004,TERM,0,総合,5,4,2101002,人間関係,2101,自立心,しなければならないことの自覚,TERM_DIRECTION,2,active,80540403,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-004-004,PLAN-TERM-5-Q4-004,TERM,0,総合,5,4,4101004,言葉,4101,数量や図形、標識や文字などへの関心・感覚,文字や記号を必要に応じて活用する力,TERM_DIRECTION,1,active,80540404,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-005-001,PLAN-TERM-5-Q4-005,TERM,0,総合,5,5,2104005,人間関係,2104,社会生活との関わり,役立つ喜びと地域への親しみ,TERM_DIRECTION,3,active,80540501,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-005-002,PLAN-TERM-5-Q4-005,TERM,0,総合,5,5,2103003,人間関係,2103,道徳性・規範意識の芽生え,共感と他者視点,TERM_DIRECTION,2,active,80540502,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-005-003,PLAN-TERM-5-Q4-005,TERM,0,総合,5,5,2104003,人間関係,2104,社会生活との関わり,人との多様な関わり方への気付き,TERM_DIRECTION,2,active,80540503,四半期方針タグ（planned score集計対象外推奨）
LINK-PLAN-TERM-5-Q4-005-004,PLAN-TERM-5-Q4-005,TERM,0,総合,5,5,2104002,人間関係,2104,社会生活との関わり,地域の人々との触れ合い,TERM_DIRECTION,1,active,80540504,四半期方針タグ（planned score集計対象外推奨）
